order_id,customer_id,order_date,product_name,product_price,quantity
15347,cust_0088,2019-06-15 18:58:00,Plain Papadum,0.8,3
15343,cust_0077,2019-06-15 18:50:00,Plain Papadum,0.8,4
15342,cust_0008,2019-06-15 18:47:00,Plain Papadum,0.8,1
15339,cust_0098,2019-06-14 21:50:00,Spicy Papadum,0.8,2
15336,cust_0093,2019-06-14 20:01:00,Plain Papadum,0.8,2
15335,cust_0056,2019-06-14 20:01:00,Plain Papadum,0.8,2
15332,cust_0098,2019-06-14 19:41:00,Plain Papadum,0.8,2
15330,cust_0029,2019-06-14 19:32:00,Plain Papadum,0.8,1
15329,cust_0008,2019-06-14 19:14:00,Plain Papadum,0.8,2
15327,cust_0018,2019-06-14 18:39:00,Plain Papadum,0.8,2
15325,cust_0029,2019-06-14 18:07:00,Plain Papadum,0.8,3
15319,cust_0001,2019-06-13 21:12:00,Plain Papadum,0.8,1
15318,cust_0050,2019-06-13 20:18:00,Plain Papadum,0.8,5
15311,cust_0075,2019-06-13 16:35:00,Plain Papadum,0.8,2
15309,cust_0079,2019-12-06 19:51:00,Plain Papadum,0.8,1
15308,cust_0096,2019-12-06 19:18:00,Plain Papadum,0.8,1
15304,cust_0000,2019-12-06 16:59:00,Plain Papadum,0.8,2
15303,cust_0025,2019-12-06 16:50:00,Plain Papadum,0.8,7
15301,cust_0033,2019-11-06 20:45:00,Spicy Papadum,0.8,1
15297,cust_0021,2019-11-06 19:18:00,Plain Papadum,0.8,1
15296,cust_0080,2019-11-06 18:21:00,Plain Papadum,0.8,1
15293,cust_0068,2019-11-06 17:09:00,Plain Papadum,0.8,1
15291,cust_0018,2019-10-06 19:27:00,Plain Papadum,0.8,1
15290,cust_0052,2019-10-06 19:21:00,Plain Papadum,0.8,2
15286,cust_0041,2019-10-06 17:10:00,Plain Papadum,0.8,4
15268,cust_0020,2019-09-06 14:08:00,Spicy Papadum,0.8,1
15256,cust_0089,2019-08-06 20:30:00,Plain Papadum,0.8,1
15254,cust_0008,2019-08-06 20:12:00,Plain Papadum,0.8,2
15253,cust_0010,2019-08-06 19:38:00,Plain Papadum,0.8,2
15252,cust_0060,2019-08-06 19:31:00,Plain Papadum,0.8,2
15251,cust_0075,2019-08-06 19:22:00,Spicy Papadum,0.8,2
15250,cust_0059,2019-08-06 19:17:00,Plain Papadum,0.8,1
15247,cust_0016,2019-08-06 18:21:00,Plain Papadum,0.8,3
15244,cust_0040,2019-08-06 17:43:00,Plain Papadum,0.8,4
15240,cust_0000,2019-08-06 17:05:00,Plain Papadum,0.8,2
15231,cust_0013,2019-07-06 20:52:00,Plain Papadum,0.8,2
15224,cust_0021,2019-07-06 19:26:00,Plain Papadum,0.8,2
15220,cust_0041,2019-07-06 18:48:00,Plain Papadum,0.8,1
15219,cust_0088,2019-07-06 18:42:00,Plain Papadum,0.8,4
15217,cust_0069,2019-07-06 18:28:00,Plain Papadum,0.8,2
15216,cust_0093,2019-07-06 18:21:00,Plain Papadum,0.8,4
15211,cust_0069,2019-07-06 18:04:00,Plain Papadum,0.8,4
15209,cust_0023,2019-07-06 17:38:00,Plain Papadum,0.8,4
15204,cust_0099,2019-06-06 18:59:00,Plain Papadum,0.8,2
15199,cust_0011,2019-05-06 21:08:00,Plain Papadum,0.8,2
15198,cust_0069,2019-05-06 20:50:00,Plain Papadum,0.8,3
15197,cust_0046,2019-05-06 20:44:00,Plain Papadum,0.8,2
15191,cust_0064,2019-05-06 11:29:00,Plain Papadum,0.8,3
15187,cust_0094,2019-04-06 20:15:00,Spicy Papadum,0.8,1
15186,cust_0098,2019-04-06 20:08:00,Spicy Papadum,0.8,2
15184,cust_0040,2019-04-06 19:36:00,Plain Papadum,0.8,4
15177,cust_0097,2019-04-06 18:16:00,Plain Papadum,0.8,2
15174,cust_0071,2019-04-06 17:58:00,Plain Papadum,0.8,1
15173,cust_0080,2019-04-06 13:38:00,Plain Papadum,0.8,1
15171,cust_0022,2019-04-06 12:10:00,Plain Papadum,0.8,3
15169,cust_0046,2019-03-06 20:06:00,Spicy Papadum,0.8,2
15167,cust_0087,2019-03-06 18:59:00,Plain Papadum,0.8,2
15161,cust_0030,2019-02-06 19:18:00,Plain Papadum,0.8,4
15158,cust_0063,2019-02-06 18:35:00,Plain Papadum,0.8,2
15157,cust_0029,2019-02-06 17:43:00,Plain Papadum,0.8,2
15156,cust_0046,2019-02-06 17:09:00,Plain Papadum,0.8,2
15155,cust_0065,2019-02-06 16:55:00,Plain Papadum,0.8,2
15155,cust_0065,2019-02-06 16:55:00,Spicy Papadum,0.8,1
15151,cust_0013,2019-01-06 20:27:00,Plain Papadum,0.8,2
15149,cust_0019,2019-01-06 20:06:00,Plain Papadum,0.8,2
15148,cust_0087,2019-01-06 20:00:00,Plain Papadum,0.8,2
15146,cust_0093,2019-01-06 19:42:00,Plain Papadum,0.8,2
15143,cust_0084,2019-01-06 18:54:00,Plain Papadum,0.8,3
15142,cust_0061,2019-01-06 18:52:00,Plain Papadum,0.8,4
15141,cust_0098,2019-01-06 18:45:00,Plain Papadum,0.8,1
15136,cust_0033,2019-01-06 18:17:00,Plain Papadum,0.8,2
15133,cust_0026,2019-01-06 13:04:00,Plain Papadum,0.8,10
15127,cust_0019,2019-05-31 19:51:00,Plain Papadum,0.8,4
15126,cust_0033,2019-05-31 19:48:00,Plain Papadum,0.8,8
15124,cust_0058,2019-05-31 19:16:00,Plain Papadum,0.8,2
15120,cust_0024,2019-05-31 18:43:00,Plain Papadum,0.8,2
15117,cust_0022,2019-05-31 18:09:00,Plain Papadum,0.8,2
15113,cust_0034,2019-05-31 17:30:00,Plain Papadum,0.8,4
15110,cust_0028,2019-05-31 16:48:00,Plain Papadum,0.8,2
15105,cust_0084,2019-05-30 18:21:00,Plain Papadum,0.8,3
15099,cust_0017,2019-05-29 18:24:00,Plain Papadum,0.8,4
15091,cust_0086,2019-05-28 20:01:00,Spicy Papadum,0.8,2
15091,cust_0086,2019-05-28 20:01:00,Plain Papadum,0.8,2
15089,cust_0035,2019-05-28 19:24:00,Plain Papadum,0.8,2
15085,cust_0058,2019-05-28 19:04:00,Plain Papadum,0.8,4
15070,cust_0050,2019-05-27 17:42:00,Plain Papadum,0.8,1
15068,cust_0022,2019-05-27 17:33:00,Plain Papadum,0.8,2
15066,cust_0060,2019-05-27 17:31:00,Plain Papadum,0.8,6
15059,cust_0069,2019-05-26 21:52:00,Spicy Papadum,0.8,1
15059,cust_0069,2019-05-26 21:52:00,Plain Papadum,0.8,5
15055,cust_0094,2019-05-26 20:30:00,Plain Papadum,0.8,2
15051,cust_0009,2019-05-26 19:42:00,Plain Papadum,0.8,1
15045,cust_0076,2019-05-26 18:25:00,Plain Papadum,0.8,2
15044,cust_0068,2019-05-26 18:05:00,Plain Papadum,0.8,2
15041,cust_0067,2019-05-26 16:21:00,Plain Papadum,0.8,2
15039,cust_0056,2019-05-25 22:21:00,Plain Papadum,0.8,2
15038,cust_0016,2019-05-25 22:15:00,Plain Papadum,0.8,1
15033,cust_0044,2019-05-25 20:19:00,Plain Papadum,0.8,2
15030,cust_0069,2019-05-25 20:10:00,Plain Papadum,0.8,2
15029,cust_0050,2019-05-25 20:07:00,Plain Papadum,0.8,4
15028,cust_0009,2019-05-25 19:54:00,Plain Papadum,0.8,2
15026,cust_0019,2019-05-25 19:43:00,Plain Papadum,0.8,2
15023,cust_0097,2019-05-25 18:54:00,Plain Papadum,0.8,2
15016,cust_0063,2019-05-25 18:22:00,Plain Papadum,0.8,4
15014,cust_0086,2019-05-25 18:09:00,Plain Papadum,0.8,3
15008,cust_0061,2019-05-25 13:40:00,Plain Papadum,0.8,3
14992,cust_0027,2019-05-24 18:37:00,Plain Papadum,0.8,4
14989,cust_0021,2019-05-24 18:09:00,Plain Papadum,0.8,2
14989,cust_0021,2019-05-24 18:09:00,Spicy Papadum,0.8,2
14984,cust_0053,2019-05-23 20:32:00,Spicy Papadum,0.8,2
14982,cust_0033,2019-05-23 19:44:00,Plain Papadum,0.8,5
14982,cust_0033,2019-05-23 19:44:00,Spicy Papadum,0.8,1
14981,cust_0075,2019-05-23 19:08:00,Plain Papadum,0.8,3
14980,cust_0053,2019-05-23 18:50:00,Plain Papadum,0.8,2
14979,cust_0086,2019-05-23 18:27:00,Plain Papadum,0.8,3
14976,cust_0022,2019-05-23 16:44:00,Plain Papadum,0.8,2
14974,cust_0075,2019-05-22 20:34:00,Plain Papadum,0.8,2
14971,cust_0077,2019-05-22 19:15:00,Plain Papadum,0.8,2
14969,cust_0029,2019-05-22 19:01:00,Plain Papadum,0.8,1
14961,cust_0047,2019-05-21 19:05:00,Plain Papadum,0.8,3
14960,cust_0066,2019-05-21 19:02:00,Plain Papadum,0.8,3
14956,cust_0091,2019-05-21 16:16:00,Plain Papadum,0.8,1
14946,cust_0093,2019-05-20 17:57:00,Plain Papadum,0.8,1
14942,cust_0081,2019-05-19 21:36:00,Spicy Papadum,0.8,1
14941,cust_0027,2019-05-19 20:44:00,Plain Papadum,0.8,3
14940,cust_0032,2019-05-19 20:28:00,Plain Papadum,0.8,1
14938,cust_0002,2019-05-19 19:38:00,Plain Papadum,0.8,1
14936,cust_0019,2019-05-19 19:18:00,Plain Papadum,0.8,1
14934,cust_0058,2019-05-19 18:23:00,Plain Papadum,0.8,6
14933,cust_0097,2019-05-19 17:57:00,Plain Papadum,0.8,3
14926,cust_0007,2019-05-19 17:15:00,Plain Papadum,0.8,1
14924,cust_0029,2019-05-19 12:45:00,Plain Papadum,0.8,5
14920,cust_0038,2019-05-18 22:43:00,Plain Papadum,0.8,1
14912,cust_0010,2019-05-18 20:45:00,Plain Papadum,0.8,4
14907,cust_0053,2019-05-18 20:31:00,Plain Papadum,0.8,2
14905,cust_0094,2019-05-18 20:23:00,Plain Papadum,0.8,4
14896,cust_0067,2019-05-18 19:09:00,Plain Papadum,0.8,4
14894,cust_0080,2019-05-18 18:56:00,Plain Papadum,0.8,4
14891,cust_0066,2019-05-18 18:34:00,Plain Papadum,0.8,2
14888,cust_0005,2019-05-18 18:15:00,Plain Papadum,0.8,3
14887,cust_0024,2019-05-18 18:10:00,Plain Papadum,0.8,3
14886,cust_0029,2019-05-18 18:10:00,Plain Papadum,0.8,1
14883,cust_0005,2019-05-18 17:30:00,Plain Papadum,0.8,2
14881,cust_0056,2019-05-18 16:56:00,Plain Papadum,0.8,2
14880,cust_0098,2019-05-18 16:42:00,Plain Papadum,0.8,4
14879,cust_0012,2019-05-18 15:48:00,Plain Papadum,0.8,1
14878,cust_0091,2019-05-18 15:39:00,Plain Papadum,0.8,1
14875,cust_0056,2019-05-17 21:02:00,Spicy Papadum,0.8,1
14874,cust_0048,2019-05-17 20:06:00,Plain Papadum,0.8,2
14872,cust_0020,2019-05-17 19:36:00,Plain Papadum,0.8,4
14866,cust_0050,2019-05-17 19:07:00,Plain Papadum,0.8,3
14864,cust_0060,2019-05-17 18:36:00,Plain Papadum,0.8,4
14859,cust_0040,2019-05-17 18:06:00,Plain Papadum,0.8,3
14848,cust_0082,2019-05-16 18:52:00,Plain Papadum,0.8,5
14827,cust_0083,2019-05-15 18:45:00,Plain Papadum,0.8,3
14824,cust_0034,2019-05-15 18:09:00,Plain Papadum,0.8,4
14820,cust_0005,2019-05-14 20:13:00,Plain Papadum,0.8,2
14819,cust_0082,2019-05-14 19:43:00,Plain Papadum,0.8,1
14817,cust_0051,2019-05-14 19:36:00,Plain Papadum,0.8,2
14815,cust_0063,2019-05-14 18:40:00,Plain Papadum,0.8,1
14811,cust_0088,2019-05-13 20:10:00,Plain Papadum,0.8,2
14809,cust_0098,2019-05-13 19:29:00,Plain Papadum,0.8,1
14805,cust_0024,2019-05-13 18:50:00,Plain Papadum,0.8,1
14796,cust_0059,2019-12-05 19:00:00,Plain Papadum,0.8,6
14793,cust_0064,2019-12-05 18:52:00,Plain Papadum,0.8,3
14792,cust_0075,2019-12-05 18:39:00,Plain Papadum,0.8,3
14788,cust_0039,2019-12-05 17:49:00,Plain Papadum,0.8,1
14786,cust_0039,2019-12-05 17:37:00,Plain Papadum,0.8,3
14784,cust_0056,2019-12-05 16:59:00,Plain Papadum,0.8,1
14773,cust_0043,2019-11-05 21:10:00,Spicy Papadum,0.8,2
14772,cust_0060,2019-11-05 20:33:00,Plain Papadum,0.8,2
14771,cust_0021,2019-11-05 20:29:00,Plain Papadum,0.8,4
14769,cust_0056,2019-11-05 19:57:00,Plain Papadum,0.8,4
14765,cust_0093,2019-11-05 19:38:00,Plain Papadum,0.8,1
14764,cust_0075,2019-11-05 19:35:00,Plain Papadum,0.8,2
14761,cust_0039,2019-11-05 19:24:00,Plain Papadum,0.8,1
14760,cust_0091,2019-11-05 19:23:00,Plain Papadum,0.8,1
14759,cust_0003,2019-11-05 19:22:00,Plain Papadum,0.8,8
14756,cust_0089,2019-11-05 19:06:00,Plain Papadum,0.8,3
14755,cust_0091,2019-11-05 18:56:00,Plain Papadum,0.8,2
14754,cust_0073,2019-11-05 18:29:00,Plain Papadum,0.8,2
14752,cust_0001,2019-11-05 17:48:00,Plain Papadum,0.8,10
14745,cust_0064,2019-10-05 20:31:00,Plain Papadum,0.8,2
14744,cust_0058,2019-10-05 20:28:00,Plain Papadum,0.8,1
14742,cust_0039,2019-10-05 19:41:00,Plain Papadum,0.8,3
14735,cust_0029,2019-10-05 18:57:00,Plain Papadum,0.8,3
14730,cust_0018,2019-10-05 18:14:00,Plain Papadum,0.8,4
14719,cust_0068,2019-09-05 17:44:00,Plain Papadum,0.8,2
14718,cust_0097,2019-09-05 17:33:00,Plain Papadum,0.8,2
14714,cust_0012,2019-08-05 19:29:00,Plain Papadum,0.8,4
14704,cust_0076,2019-07-05 18:41:00,Plain Papadum,0.8,3
14704,cust_0076,2019-07-05 18:41:00,Spicy Papadum,0.8,3
14702,cust_0000,2019-07-05 17:51:00,Plain Papadum,0.8,2
14701,cust_0033,2019-07-05 17:01:00,Plain Papadum,0.8,1
14696,cust_0082,2019-06-05 19:44:00,Spicy Papadum,0.8,2
14696,cust_0082,2019-06-05 19:44:00,Plain Papadum,0.8,1
14691,cust_0007,2019-06-05 18:41:00,Plain Papadum,0.8,4
14687,cust_0054,2019-06-05 17:53:00,Plain Papadum,0.8,1
14686,cust_0086,2019-06-05 17:40:00,Plain Papadum,0.8,4
14685,cust_0080,2019-06-05 17:26:00,Plain Papadum,0.8,2
14681,cust_0097,2019-05-05 20:54:00,Plain Papadum,0.8,4
14678,cust_0046,2019-05-05 20:28:00,Plain Papadum,0.8,4
14669,cust_0029,2019-05-05 19:21:00,Plain Papadum,0.8,8
14668,cust_0000,2019-05-05 19:20:00,Spicy Papadum,0.8,2
14664,cust_0072,2019-05-05 18:34:00,Plain Papadum,0.8,2
14663,cust_0041,2019-05-05 18:32:00,Plain Papadum,0.8,5
14658,cust_0050,2019-05-05 17:01:00,Plain Papadum,0.8,3
14652,cust_0027,2019-04-05 20:09:00,Plain Papadum,0.8,2
14646,cust_0008,2019-04-05 19:41:00,Plain Papadum,0.8,3
14644,cust_0080,2019-04-05 19:36:00,Plain Papadum,0.8,2
14642,cust_0005,2019-04-05 19:26:00,Plain Papadum,0.8,2
14640,cust_0032,2019-04-05 19:16:00,Plain Papadum,0.8,4
14639,cust_0031,2019-04-05 19:06:00,Plain Papadum,0.8,4
14636,cust_0098,2019-04-05 18:52:00,Plain Papadum,0.8,3
14634,cust_0062,2019-04-05 18:37:00,Plain Papadum,0.8,2
14632,cust_0088,2019-04-05 18:32:00,Plain Papadum,0.8,2
14631,cust_0039,2019-04-05 18:30:00,Plain Papadum,0.8,4
14630,cust_0046,2019-04-05 18:21:00,Plain Papadum,0.8,4
14615,cust_0048,2019-03-05 19:49:00,Spicy Papadum,0.8,3
14615,cust_0048,2019-03-05 19:49:00,Plain Papadum,0.8,2
14609,cust_0052,2019-03-05 18:37:00,Plain Papadum,0.8,2
14608,cust_0079,2019-03-05 18:25:00,Plain Papadum,0.8,4
14602,cust_0002,2019-03-05 16:25:00,Plain Papadum,0.8,2
14595,cust_0038,2019-02-05 19:13:00,Plain Papadum,0.8,3
14584,cust_0097,2019-01-05 20:26:00,Spicy Papadum,0.8,1
14583,cust_0082,2019-01-05 20:18:00,Spicy Papadum,0.8,2
14583,cust_0082,2019-01-05 20:18:00,Plain Papadum,0.8,1
14581,cust_0036,2019-01-05 19:17:00,Plain Papadum,0.8,1
14581,cust_0036,2019-01-05 19:17:00,Spicy Papadum,0.8,1
14574,cust_0055,2019-04-30 19:35:00,Plain Papadum,0.8,4
14571,cust_0034,2019-04-30 18:59:00,Plain Papadum,0.8,3
14570,cust_0077,2019-04-30 18:50:00,Plain Papadum,0.8,4
14569,cust_0069,2019-04-30 18:43:00,Plain Papadum,0.8,2
14568,cust_0054,2019-04-30 18:15:00,Plain Papadum,0.8,1
14562,cust_0002,2019-04-29 21:51:00,Spicy Papadum,0.8,2
14562,cust_0002,2019-04-29 21:51:00,Plain Papadum,0.8,1
14559,cust_0057,2019-04-29 19:01:00,Plain Papadum,0.8,2
14558,cust_0036,2019-04-29 18:29:00,Plain Papadum,0.8,4
14556,cust_0043,2019-04-29 17:05:00,Plain Papadum,0.8,3
14552,cust_0098,2019-04-28 20:43:00,Plain Papadum,0.8,2
14551,cust_0003,2019-04-28 20:28:00,Plain Papadum,0.8,2
14549,cust_0006,2019-04-28 19:08:00,Plain Papadum,0.8,3
14548,cust_0035,2019-04-28 19:06:00,Plain Papadum,0.8,2
14543,cust_0070,2019-04-28 17:36:00,Spicy Papadum,0.8,2
14543,cust_0070,2019-04-28 17:36:00,Plain Papadum,0.8,1
14537,cust_0064,2019-04-27 20:20:00,Plain Papadum,0.8,4
14535,cust_0080,2019-04-27 20:11:00,Plain Papadum,0.8,2
14531,cust_0087,2019-04-27 19:39:00,Plain Papadum,0.8,2
14530,cust_0095,2019-04-27 19:37:00,Plain Papadum,0.8,2
14523,cust_0092,2019-04-27 19:05:00,Plain Papadum,0.8,2
14520,cust_0072,2019-04-27 18:56:00,Plain Papadum,0.8,4
14518,cust_0030,2019-04-27 18:47:00,Plain Papadum,0.8,3
14511,cust_0006,2019-04-27 18:07:00,Plain Papadum,0.8,4
14510,cust_0076,2019-04-27 17:57:00,Plain Papadum,0.8,2
14508,cust_0063,2019-04-27 17:38:00,Plain Papadum,0.8,1
14507,cust_0088,2019-04-27 17:38:00,Plain Papadum,0.8,1
14506,cust_0013,2019-04-27 17:28:00,Plain Papadum,0.8,1
14501,cust_0041,2019-04-26 20:05:00,Plain Papadum,0.8,2
14500,cust_0009,2019-04-26 19:34:00,Plain Papadum,0.8,4
14499,cust_0019,2019-04-26 19:23:00,Plain Papadum,0.8,3
14497,cust_0036,2019-04-26 18:59:00,Plain Papadum,0.8,1
14495,cust_0085,2019-04-26 18:44:00,Plain Papadum,0.8,6
14494,cust_0007,2019-04-26 18:22:00,Plain Papadum,0.8,1
14492,cust_0040,2019-04-26 17:43:00,Plain Papadum,0.8,4
14490,cust_0055,2019-04-26 14:45:00,Plain Papadum,0.8,3
14487,cust_0077,2019-04-25 20:15:00,Plain Papadum,0.8,1
14480,cust_0007,2019-04-25 18:22:00,Plain Papadum,0.8,4
14478,cust_0083,2019-04-24 21:10:00,Plain Papadum,0.8,1
14472,cust_0030,2019-04-23 19:51:00,Plain Papadum,0.8,2
14471,cust_0083,2019-04-23 19:46:00,Plain Papadum,0.8,3
14467,cust_0024,2019-04-23 19:23:00,Plain Papadum,0.8,2
14461,cust_0001,2019-04-22 20:58:00,Plain Papadum,0.8,1
14454,cust_0078,2019-04-22 19:10:00,Plain Papadum,0.8,3
14453,cust_0084,2019-04-22 18:35:00,Plain Papadum,0.8,2
14451,cust_0003,2019-04-22 17:04:00,Plain Papadum,0.8,4
14451,cust_0003,2019-04-22 17:04:00,Spicy Papadum,0.8,2
14448,cust_0068,2019-04-21 20:30:00,Plain Papadum,0.8,4
14443,cust_0091,2019-04-21 18:35:00,Spicy Papadum,0.8,3
14443,cust_0091,2019-04-21 18:35:00,Plain Papadum,0.8,3
14439,cust_0000,2019-04-21 17:47:00,Plain Papadum,0.8,2
14431,cust_0041,2019-04-20 20:17:00,Plain Papadum,0.8,8
14428,cust_0010,2019-04-20 20:04:00,Plain Papadum,0.8,3
14426,cust_0099,2019-04-20 19:53:00,Plain Papadum,0.8,3
14418,cust_0039,2019-04-20 17:36:00,Plain Papadum,0.8,4
14417,cust_0017,2019-04-20 17:21:00,Plain Papadum,0.8,2
14416,cust_0000,2019-04-20 16:59:00,Plain Papadum,0.8,4
14410,cust_0099,2019-04-19 20:17:00,Spicy Papadum,0.8,2
14409,cust_0026,2019-04-19 20:07:00,Plain Papadum,0.8,3
14401,cust_0006,2019-04-19 18:17:00,Plain Papadum,0.8,2
14398,cust_0023,2019-04-19 18:03:00,Plain Papadum,0.8,3
14397,cust_0052,2019-04-19 17:51:00,Plain Papadum,0.8,4
14396,cust_0057,2019-04-19 17:43:00,Plain Papadum,0.8,2
14394,cust_0039,2019-04-18 20:34:00,Plain Papadum,0.8,1
14392,cust_0098,2019-04-18 20:03:00,Plain Papadum,0.8,4
14391,cust_0062,2019-04-18 19:36:00,Spicy Papadum,0.8,2
14391,cust_0062,2019-04-18 19:36:00,Plain Papadum,0.8,3
14388,cust_0058,2019-04-18 18:35:00,Plain Papadum,0.8,4
14387,cust_0087,2019-04-18 17:44:00,Plain Papadum,0.8,3
14382,cust_0018,2019-04-17 20:27:00,Plain Papadum,0.8,2
14381,cust_0045,2019-04-17 20:12:00,Plain Papadum,0.8,1
14379,cust_0036,2019-04-17 19:53:00,Plain Papadum,0.8,2
14378,cust_0006,2019-04-17 19:33:00,Plain Papadum,0.8,2
14372,cust_0008,2019-04-17 18:54:00,Plain Papadum,0.8,6
14369,cust_0027,2019-04-17 18:00:00,Plain Papadum,0.8,1
14365,cust_0034,2019-04-16 20:54:00,Plain Papadum,0.8,1
14364,cust_0032,2019-04-16 20:39:00,Plain Papadum,0.8,2
14364,cust_0032,2019-04-16 20:39:00,Spicy Papadum,0.8,1
14361,cust_0072,2019-04-16 19:21:00,Plain Papadum,0.8,3
14360,cust_0040,2019-04-16 19:05:00,Plain Papadum,0.8,1
14359,cust_0038,2019-04-16 18:59:00,Plain Papadum,0.8,1
14355,cust_0055,2019-04-15 21:02:00,Spicy Papadum,0.8,1
14354,cust_0001,2019-04-15 20:16:00,Plain Papadum,0.8,4
14348,cust_0050,2019-04-15 18:11:00,Plain Papadum,0.8,1
14346,cust_0069,2019-04-15 17:50:00,Plain Papadum,0.8,4
14345,cust_0087,2019-04-15 17:42:00,Plain Papadum,0.8,3
14344,cust_0051,2019-04-15 12:28:00,Plain Papadum,0.8,2
14343,cust_0004,2019-04-14 20:51:00,Plain Papadum,0.8,1
14339,cust_0005,2019-04-14 19:53:00,Plain Papadum,0.8,6
14334,cust_0059,2019-04-14 19:23:00,Plain Papadum,0.8,2
14332,cust_0012,2019-04-14 18:56:00,Plain Papadum,0.8,4
14331,cust_0017,2019-04-14 18:52:00,Plain Papadum,0.8,5
14330,cust_0017,2019-04-14 18:50:00,Spicy Papadum,0.8,1
14330,cust_0017,2019-04-14 18:50:00,Plain Papadum,0.8,1
14329,cust_0057,2019-04-14 18:40:00,Plain Papadum,0.8,2
14327,cust_0093,2019-04-14 18:23:00,Plain Papadum,0.8,2
14322,cust_0003,2019-04-14 17:22:00,Plain Papadum,0.8,3
14320,cust_0040,2019-04-14 16:36:00,Plain Papadum,0.8,4
14315,cust_0073,2019-04-13 19:58:00,Plain Papadum,0.8,2
14314,cust_0082,2019-04-13 19:57:00,Plain Papadum,0.8,6
14310,cust_0091,2019-04-13 19:22:00,Plain Papadum,0.8,4
14309,cust_0019,2019-04-13 19:07:00,Plain Papadum,0.8,1
14307,cust_0023,2019-04-13 19:04:00,Plain Papadum,0.8,2
14301,cust_0018,2019-04-13 17:57:00,Plain Papadum,0.8,2
14297,cust_0048,2019-04-13 17:07:00,Plain Papadum,0.8,5
14291,cust_0008,2019-12-04 20:08:00,Plain Papadum,0.8,2
14287,cust_0024,2019-12-04 19:43:00,Plain Papadum,0.8,4
14286,cust_0064,2019-12-04 19:38:00,Plain Papadum,0.8,2
14281,cust_0051,2019-12-04 19:07:00,Plain Papadum,0.8,4
14277,cust_0046,2019-12-04 18:47:00,Plain Papadum,0.8,4
14275,cust_0078,2019-12-04 18:02:00,Plain Papadum,0.8,2
14274,cust_0025,2019-12-04 17:33:00,Plain Papadum,0.8,2
14269,cust_0027,2019-12-04 12:33:00,Plain Papadum,0.8,1
14265,cust_0088,2019-11-04 20:40:00,Plain Papadum,0.8,2
14258,cust_0092,2019-11-04 17:40:00,Plain Papadum,0.8,2
14250,cust_0008,2019-10-04 18:02:00,Spicy Papadum,0.8,2
14247,cust_0089,2019-09-04 19:20:00,Plain Papadum,0.8,2
14246,cust_0007,2019-09-04 19:10:00,Plain Papadum,0.8,1
14244,cust_0095,2019-09-04 18:50:00,Plain Papadum,0.8,2
14239,cust_0047,2019-08-04 19:06:00,Plain Papadum,0.8,2
14238,cust_0097,2019-08-04 18:20:00,Plain Papadum,0.8,3
14227,cust_0085,2019-07-04 19:38:00,Plain Papadum,0.8,2
14225,cust_0027,2019-07-04 19:04:00,Plain Papadum,0.8,1
14221,cust_0088,2019-07-04 17:12:00,Plain Papadum,0.8,3
14203,cust_0006,2019-06-04 19:15:00,Plain Papadum,0.8,2
14197,cust_0020,2019-06-04 18:32:00,Plain Papadum,0.8,4
14193,cust_0031,2019-06-04 18:07:00,Plain Papadum,0.8,3
14192,cust_0076,2019-06-04 18:07:00,Plain Papadum,0.8,1
14178,cust_0027,2019-05-04 20:22:00,Plain Papadum,0.8,2
14175,cust_0004,2019-05-04 20:05:00,Spicy Papadum,0.8,2
14174,cust_0056,2019-05-04 20:03:00,Plain Papadum,0.8,2
14173,cust_0063,2019-05-04 19:53:00,Plain Papadum,0.8,2
14170,cust_0065,2019-05-04 19:12:00,Plain Papadum,0.8,4
14166,cust_0090,2019-05-04 18:46:00,Plain Papadum,0.8,8
14165,cust_0088,2019-05-04 18:45:00,Plain Papadum,0.8,12
14157,cust_0073,2019-05-04 18:07:00,Plain Papadum,0.8,2
14156,cust_0047,2019-05-04 17:50:00,Plain Papadum,0.8,6
14155,cust_0048,2019-05-04 17:40:00,Plain Papadum,0.8,3
14153,cust_0020,2019-04-04 21:07:00,Plain Papadum,0.8,1
14151,cust_0008,2019-04-04 19:33:00,Plain Papadum,0.8,2
14147,cust_0035,2019-04-04 18:26:00,Plain Papadum,0.8,3
14142,cust_0041,2019-03-04 18:52:00,Plain Papadum,0.8,1
14142,cust_0041,2019-03-04 18:52:00,Spicy Papadum,0.8,1
14140,cust_0083,2019-03-04 18:40:00,Spicy Papadum,0.8,2
14139,cust_0021,2019-03-04 16:42:00,Plain Papadum,0.8,1
14134,cust_0086,2019-02-04 18:58:00,Plain Papadum,0.8,3
14123,cust_0037,2019-03-31 20:07:00,Plain Papadum,0.8,1
14121,cust_0020,2019-03-31 19:41:00,Plain Papadum,0.8,3
14118,cust_0082,2019-03-31 19:04:00,Plain Papadum,0.8,1
14116,cust_0046,2019-03-31 18:48:00,Plain Papadum,0.8,2
14114,cust_0063,2019-03-31 18:12:00,Plain Papadum,0.8,2
14111,cust_0052,2019-03-31 17:57:00,Plain Papadum,0.8,1
14107,cust_0048,2019-03-31 15:02:00,Plain Papadum,0.8,4
14106,cust_0022,2019-03-31 11:59:00,Spicy Papadum,0.8,1
14103,cust_0056,2019-03-30 21:00:00,Plain Papadum,0.8,3
14101,cust_0059,2019-03-30 19:58:00,Plain Papadum,0.8,3
14098,cust_0038,2019-03-30 19:39:00,Plain Papadum,0.8,3
14097,cust_0011,2019-03-30 19:27:00,Plain Papadum,0.8,6
